Story Heading,Story Excerpt,Timestamp,Section
Kumail Nanjiani and Issa Rae's next is a rom-com with a murderous twist,The Lovebirds releases worldwide on April 3.,"17 Jan, 2020 12:36pm",Pakistan
"Race towards breaking news has resulted in misinformation, says senior journalist",Coalition for Women in Journalism holds session on fake news and the repercussions for media organisations.,"17 Jan, 2020 01:42pm",Pakistan
"US must be involved in Afghanistan after troops leave, says FM Qureshi",Foreign minister was speaking at the Center for Strategic and International Studies in Washington.,"17 Jan, 2020 10:42pm",World
Should wedding functions be permitted at the Lahore Fort?,Renting out certain parts of Lahore Fort against a fee is considered an acceptable way to generate extra income.,"17 Jan, 2020 11:54am",Pakistan
Sarmad Khoosat pens open letter to Imran Khan as people try to halt his film's release,The director revealed that Zindagi Tamasha's team was being bullied and pressurised by a mystery group.,"17 Jan, 2020 10:34am",Pakistan
11 US troops wounded in last week's Iran attack on Iraq base,"Most of the 1,500 US soldiers at the base had been tucked away in bunkers after advance warning from superiors.","17 Jan, 2020 10:02am",World
Stephen King doesn't care about diversity,"King, who was on Oscar jury duty, says he would never consider diversity in matters of art.","17 Jan, 2020 09:59am",World
Editorial: A lawful solution to Karachi's housing needs would cut into the eye-watering profits of land mafias,At the losing end of these shenanigans is the unsuspecting public.,"17 Jan, 2020 09:06am",Pakistan
Editorial: Pemra's foolish action,All too often Pemra wades into a controversy of its own making and then has to beat an embarrassing retreat.,"17 Jan, 2020 09:18am",Pakistan
Consequences of yet another conflict in Middle East will be disastrous for the region,2020 could see the continuation of the challenging environment the PTI govt has had to contend with since taking office.,"17 Jan, 2020 07:25am",Pakistan
Dhoni denied India contract amid retirement speculations,The former captain quit Test cricket in 2014 and has not played for India since last year.,"17 Jan, 2020 09:26am",Newspaper
"Stokes, Pope steer England to 224-4 on first day",The four-match series is level at 1-1 and an England victory in Port Elizabeth would ensure they can’t lose the contest.,"17 Jan, 2020 09:11am",Newspaper
Finch wary of India’s fightback in second one-dayer,The hosts suffered a crushing 10-wicket defeat on Tuesday in the opening game of the three-match showdown.,"17 Jan, 2020 09:14am",Newspaper
Australian Open official defends playing qualifiers despite poor air quality,Says matches would have been stopped if medical staff at Melbourne Park decided it was too unhealthy to keep playing.,"17 Jan, 2020 09:23am",Newspaper
‘Peshawar-DI Khan Expressway promises uplift of southern districts’,"""The PTI government is focusing on the development of the province,"" says KP Chief Minister Mahmood Khan.","17 Jan, 2020 09:04am",Pakistan
"Survey of rain, snow damage starts in Bajaur",Residents say a number of houses have collapsed in the region and scores of cattles have been killed and wounded.,"17 Jan, 2020 08:57am",Pakistan
"Response of secretary, SNGPL officials to contempt plea sought",PML-N MPA claims gas project not completed despite court order.,"17 Jan, 2020 09:00am",Pakistan
Senators to probe anti-encroachment operation at lawmaker’s house,Rawalpindi admin claims operation was to retrieve state land; senator's family alleges it was political victimisation.,"17 Jan, 2020 09:01am",Pakistan
"Will not accept changes to seminary syllabus, religious education system: Fazl",JUI-F leader says planning to launch another anti-govt protest movement.,"17 Jan, 2020 08:49am",Pakistan
LHC CJ orders crackdown on industries creating pollution,Seeks separate reports from all deputy commissioners; adjourns the case for 10 days.,"17 Jan, 2020 08:52am",Pakistan
"Over 1,500 ‘ghost’ and ‘dubious employees’ found in P&SHD",Secretary says finance wing told to stop their salaries.,"17 Jan, 2020 08:45am",Pakistan
Secretary reprimands officials for poor service delivery in Thar,Urges officials to ensure provision of quality healthcare facilities to the people.,"17 Jan, 2020 08:45am",Pakistan
Sindh High Court summons medical board for giving evasive report in negligence case,"Strange that the board is unable to trace the cause for initially diagnosing gangrene, the court observes.","17 Jan, 2020 08:42am",Pakistan
City Council demands release of Rs162bn announced for Karachi Package,"Opposition councillors protest, claim no funds have been released for their areas.","17 Jan, 2020 08:26am",Pakistan
Third victim of rabies reported at JPMC in Karachi this month,Patient's family takes the mother of four back home against the advice of medical professionals.,"17 Jan, 2020 08:22am",Pakistan
Pentagon to soon resume Saudi training halted after base shooting,"""We’re looking forward to turning that (training) back on in the coming days,"" says Pentagon spokesperson.","17 Jan, 2020 08:33am",Newspaper
Prince Harry appears in public for first time since royal split,"The event is his last scheduled royal engagement before he and Meghan begin a ""period of transition"" to their new roles.","17 Jan, 2020 08:30am",Newspaper
Relief as rain falls over Australian bushfires,The fires have claimed 28 lives and killed an estimated billion animals.,"17 Jan, 2020 08:27am",Newspaper
Rouhani says ‘no limit’ to nuclear enrichment,Rouhani says the nuclear programme is in a better situation than it was before the nuclear agreement with world powers.,"17 Jan, 2020 08:28am",Newspaper
"Barty advances to semis at Adelaide, Halep ousted","“I feel my game is getting better and better,” says  Ashleigh Barty.","17 Jan, 2020 09:29am",Newspaper
Stocks manage modest gains,The index opened on a positive note and oscillated between the intraday high and low by 212 and 187 points.,"17 Jan, 2020 08:07am",Newspaper
Malaysia bets on diplomacy to tackle India palm oil curbs,Sources say India's move prompted by Malaysian PM's recent criticism of the country.,"17 Jan, 2020 12:32pm",Newspaper
Engineering Board to spearhead electric vehicle policy,Auto industry told to respect the submission deadline for proposals so that the first draft can be finalised before Feb.,"17 Jan, 2020 08:05am",Newspaper
Govt striving to boost industrial capacity: Asad,"“The PTI government is determined to establish four special economic zones in all provinces.""","17 Jan, 2020 07:59am",Newspaper
Six-month foreign direct investment jumps 68.3pc,Jump in numbers comes after a one-off payment made by telecommunication companies for licence renewal.,"17 Jan, 2020 04:21pm",Newspaper
PBC wants appeal against LHC verdict in Musharraf case,The 22-member PBC holds a meeting to express appreciation for services rendered by  body's the outgoing vice chairman.,"17 Jan, 2020 08:07am",Pakistan
Court orders Senator Bugti’s arrest over girl’s kidnapping,Senator Bugti was on an interim bail before the arrest orders were granted by the court.,"17 Jan, 2020 08:02am",Pakistan
"As suspects seek relief under amended law, NAB says no concession possible",Accused facing pending cases may not get any benefit from amendments to the National Accountability Ordinance.,"17 Jan, 2020 07:44am",Pakistan
Govt ready to address grievances of disgruntled allies,Govt team headed by Pervez Khattak holds meetings with leaders of the GDA and BNP-M.,"17 Jan, 2020 07:41am",Pakistan
Avalanche in AJK pushes death toll to 77,AJK chief secretary vows that the govt will do whatever it can to mitigate the suffering of the affected population.,"17 Jan, 2020 07:47am",Pakistan
PM seeks proposal for reducing prices of food items,Convenes a meeting of relevant ministries on January 18.,"17 Jan, 2020 07:54am",Pakistan
Unutilised water flow into sea causes $29bn yearly loss to economy: Irsa,"Coming generations will die of hunger if dams not built, Senate panel warned.","17 Jan, 2020 07:59am",Pakistan
Trump’s impeachment trial opens,"Opening statements in the trial, only the third in US history, are expected on Tuesday.","17 Jan, 2020 07:34am",Newspaper
Parliament backs Putin’s pick for PM after ‘January Revolution’,"The State Duma, the lower house of parliament, gives its backing to Mikhail Mishu­stin.","17 Jan, 2020 08:24am",Newspaper
SC moved to overturn Musharraf’s conviction,Former military ruler seeks right to be heard by the apex court.,"17 Jan, 2020 07:49am",Pakistan
"Chiefs of MI, ISPR changed in shuffle",Maj Gen Azhar Waqas has been appointed DG MI and Maj Gen Babar Iftikhar appointed as DG ISPR.,"17 Jan, 2020 10:02am",Newspaper
"Delhi’s bellicosity to endanger peace, warns govt",PM Imran chairs meeting on the situation in occupied Kashmir a day after the UNSC holds closed-door discussions.,"17 Jan, 2020 07:19am",Newspaper
Trump gives dramatic account of Soleimani's last minutes before death: report,US president recounts the scene as he monitored the strikes from White House Situation Room when Soleimani was killed.,"18 Jan, 2020 11:04pm",World
Pakistan rejects 'mischievous portrayal' by India of isolated incidents as minorities' rights issues,"Summons senior Indian diplomat to protest such moves; Indian authorities asked to ""focus on putting own house in order"".","19 Jan, 2020 11:52am",World
More than half of all prisoners languishing in Pakistani jails have not been convicted: report,Report submitted to IHC by minister paints sorry picture of jails affairs; thousands of inmates suffering from diseases.,"19 Jan, 2020 08:07am",
"Despite 2nd meeting, PTI unable to convince MQM-P's Siddiqui to rejoin cabinet","""Rejoining the cabinet is not a big problem. Sindh's issues are of extreme importance,"" Siddiqui tells PTI.","18 Jan, 2020 11:10pm",
"IGP chairs law and order meeting as Sindh, Centre tussle over replacement",Meeting comes after federal govt told Sindh authorities that the IGP cannot be unilaterally repatriated or transferred.,"18 Jan, 2020 08:11pm",Pakistan
Women spark outrage by driving in Beijing's Forbidden City,"“The Palace Museum is deeply shocked and sincerely apologises to the public,” the site's Twitter account said.","18 Jan, 2020 06:27pm",World
PM Imran hails Kuchlak resident for rescuing scores of stranded people in Balochistan,"In a tweet, the PM says Suleman Khan ""showed great courage and selflessness to help people stranded in the snow"".","18 Jan, 2020 06:14pm",Pakistan
"Virus casts shadow over China's biggest festival, but little worry at epicentre","Chinese officials are cracking down on those who spread news about the disease online, locals say.","18 Jan, 2020 06:03pm",World
"China reports new virus cases, raising concern globally before key holiday",The new virus has been discovered in the central Chinese city of Wuhan.,"18 Jan, 2020 05:03pm",World
Bangladesh call up uncapped Mahmud for Pakistan T20 tour amid safety debate,Visiting team to play the three-match series in Lahore from January 24-27.,"18 Jan, 2020 04:24pm",Sport
Emirati travel vlogger Khalid Al Ameri is now a big fan of Pakistan,"""One of the greatest lessons I have learned from this trip is don't always believe what the media tells you,"" he wrote.","18 Jan, 2020 04:21pm",Pakistan
FM Qureshi underscores need for de-escalation in Middle East as US visit comes to an end,FM reaches Qatar; will meet Qatari counterpart Mohammed bin Abdul Rahman.,"18 Jan, 2020 09:30pm",World
United Nations comes under fire on Twitter for posting an unpaid internship ad,That awkward moment when the UN talks about labour exploitation and then posts an ad for a full-time unpaid internship.,"18 Jan, 2020 02:59pm",World
"Campus uprisings: India’s students forge solidarities, fuel resistance against divisive politics","As the Modi-led govt attempts to bulldoze the secular spirit of India, students have been their biggest obstacle.","18 Jan, 2020 02:52pm",World
Musk's SpaceX to simulate rocket failure in final astronaut capsule test,"""I will tell you tomorrow will be an exciting day,"" says Nasa's commercial crew program manager Kathy Lueders.","18 Jan, 2020 02:36pm",Tech
Centre says Imam to remain IGP till it decides on Sindh govt request for his removal,"Federal government says in case it decides to transfer IGP Imam, a temporary police chief will also be nominated by it.","18 Jan, 2020 07:49pm",Pakistan
A jury has been selected for Harvey Weinstein's rape trial,"Seven men and five women were selected after an arduous, two-week process.","18 Jan, 2020 01:33pm",World
Bangladesh's Mushfiqur Rahim refuses to visit Pakistan due to family's concerns over security,"""My family is worried, and they don't want me to go,"" says Bangladesh batsman.","18 Jan, 2020 05:26pm",Sport
"As she leaves toxic ties behind, Meghan Markle becomes patron saint of brown girls everywhere","Can the couple truly live outside of the shadow of what seems like the world’s most dominating, controlling susral?","20 Jan, 2020 11:28am",Pakistan
"To defuse palm row, Davos diplomacy likely between India, Malaysia",India has repeatedly objected to Malaysian Prime Minister Mahathir Mohamad speaking out against its recent policies.,"18 Jan, 2020 11:44am",World
French filmmaker charged with sexual assault of a minor,"Actress Adele Haenel, who is now 31, has alleged that Christophe Ruggia assaulted and harassed her.","18 Jan, 2020 11:37am",World
Osaka vows to block out negatives after 'toughest year',"""I've been training my whole life for this (tennis). I shouldn't let outside noise dictate how I'm feeling,"" she says.","18 Jan, 2020 11:08am",Sport
China and Myanmar 'stand together' despite Rohingya backlash,Myanmar leader Aung San Suu Kyi says the country will always be at China's side.,"18 Jan, 2020 11:31am",World
2019 – A 'year of miseries' for hockey,"The nation is paying for what Khokhar and Shahbaz have collectively sowed despite ""enormous funding"".","18 Jan, 2020 12:17pm",Sport
'Moth to a flame': Pakistan names a sun-like star and its exoplanet,"180 light-years away from us, an exoplanet called 'Perwana', orbits around 'Shama', its star.","18 Jan, 2020 04:23pm",Pakistan
Who is in charge?,We’ve been reduced to a country that has to rely on handouts.,"18 Jan, 2020 08:20am",Pakistan
Fawad Chaudhry blames Buzdar for PTI’s falling reputation,Chaudhry writes a letter to the premier raising questions about Buzdar's performance.,"18 Jan, 2020 08:08am",Pakistan
Editorial: The SCO summit can prove to be a chance to change Pakistan-India relations for the better,"However, there should be no illusions, unless the core issues affecting the Pakistan-India relationship are addressed.","18 Jan, 2020 07:41am",World
Analysis: The Sharifs' rehab journey is discomforting for opponents,"This marks the start of a new phase in the life of Mian Sahib, or his party or both of them.","18 Jan, 2020 07:28am",Pakistan
India level series despite Smith’s defiance,India may face a top order crisis in Sunday’s decider in Bengaluru after Dhawan and Rohit left the field with injuries.,"18 Jan, 2020 10:03am",Newspaper
England in driving seat at Port Elizabeth,England surge to 499-9 declared on the second day of the third Test.,"18 Jan, 2020 10:01am",Newspaper
Bismah leads from the front to help Challengers seal T20 title,Bismah puts on 61 for the third wicket with the veteran Nida Dar.,"18 Jan, 2020 10:01am",Newspaper
Book review: Fantastically Great Women Who Changed the World,Fantastically Great Women Who Chan­ged the World is a non-fiction children’s picture book...,"18 Jan, 2020 06:58am",Newspaper
Website review: The 25 Biggest Turning Points in Earth’s History,The history of earth concerns the development of planet Earth from its formation to the present.,"18 Jan, 2020 06:58am",Newspaper
Art Corner,"Published in Dawn, Young World, January 18th, 2020","18 Jan, 2020 06:58am",Newspaper
Story Time: The hungry wolf,"In a deep, dark forest that had more than a million trees and animals...","18 Jan, 2020 06:58am",Newspaper
Story Time: My galactic adventure,It was a blazing hot day. I sat in the lush green grass wondering what to do.,"18 Jan, 2020 06:58am",Newspaper
Environment: Climate change is real,A 15-year-old urges for action that will save the environment and slow down climate change,"18 Jan, 2020 06:58am",Newspaper
The weekly weird,Thai shoppers get creative after plastic bag ban,"18 Jan, 2020 06:58am",Newspaper
Spotlight,Selena Gomez releases new album,"18 Jan, 2020 06:58am",Newspaper
Did you know? facts! Koalas,Are they bears?,"18 Jan, 2020 06:58am",Newspaper
Story Time: Alice and the mystery wand,"Once upon a time in a little cottage, there lived a girl named Alice.","18 Jan, 2020 06:58am",Newspaper
Poet's Corner,"Published in Dawn, Young World, January 18th, 2020","18 Jan, 2020 06:58am",Newspaper
Mailbox,Programming myths busted,"18 Jan, 2020 06:58am",Newspaper
Mastering teamwork at school,"Teamwork is a combined effort on part of group members to achieve a common goal. Teams are driven by a purpose, have...","18 Jan, 2020 06:58am",Newspaper
Bright side of the moon,"Today, it seems, the state strategy is on the same page as state belief.","18 Jan, 2020 07:23am",Pakistan
Major reshuffle in KP health department,DG among 28 senior officers transferred.,"18 Jan, 2020 09:45am",Pakistan
Peshawar nanbais announce strike over govt’s refusal to increase roti price,Peshawar DC offers flour supply at a subsidised rate.,"18 Jan, 2020 09:42am",Pakistan
"Another Langar at Pims to serve 1,000 people every day","Ehsaas Saylani Langars will be opened in Peshawar, Swat, Multan, Lahore and Umerkot in the next two months.","18 Jan, 2020 09:19am",Pakistan
Arrest warrants issued for anchorperson Mubashir Luqman,Arrest warrants issued after Mubashir Luqman remained absent in three consecutive court hearings.,"18 Jan, 2020 10:21am",Pakistan
Successive govts made 43 changes to capital's master plan without experts’ input,Documents show first amendment to the master plan was made in 1964 and the last in 2019.,"18 Jan, 2020 09:21am",Pakistan
Shahbaz allowed permanent exemption in two cases,Presiding judge Amjad Nazir Chaudhry announces the verdict reserved in the last hearing.,"18 Jan, 2020 09:26am",Pakistan
"Punjab govt penalises millers, food officials amid looming flour crisis","Tandoor owners warn of increase in roti, naan prices.","18 Jan, 2020 09:27am",Pakistan
Young man dies in Korangi factory fire,The exact cause of the fire is not immediately known.,"18 Jan, 2020 09:40am",Pakistan
Khalid Maqbool’s resignation the result of power struggle within MQM: Kamal,Asks the PTI govt not to worry about MQM's resignation as it will not quit the federal govt.,"18 Jan, 2020 09:38am",Pakistan
"Sindh govt, centre differ over names for new police chief",The provincial govt has drastically cut the police budget after incumbent IGP refused to toe the line.,"18 Jan, 2020 09:31am",Pakistan
"Dershowitz, Starr join Trump’s defence team in impeachment trial",The administration has yet to unveil the full team.,"18 Jan, 2020 09:09am",Newspaper
No automatic deportation for EU nationals after Brexit,Britain is set to leave the EU on Jan 31.,"18 Jan, 2020 09:11am",Newspaper
Thousands turn up at New Delhi protest against citizenship law,"""We will continue [to] protest against the law till it is repealed,"" says Chandrashekhar Azad.","18 Jan, 2020 08:57am",Newspaper
"Bangladesh to house 100,000 Rohingya in once-submerged island",Bhasan Char is ready for habitation.,"18 Jan, 2020 09:02am",Newspaper
UK blacklists entire Hezbollah movement,The ministry previously only targeted the organisation’s military wing but has now listed the whole group.,"18 Jan, 2020 09:04am",Newspaper
France deploys radar system in Saudi Arabia to ‘reassure’ Riyadh,Macron says the Jaguar Task Force has been deployed.,"18 Jan, 2020 09:07am",Newspaper
SoftBank offering to invest $40bn in new Indonesian capital,A spokeswoman for SoftBank says the group had not suggested specific numbers.,"18 Jan, 2020 08:35am",Newspaper
Stocks add 103 points in unison with global trend,"The KSE-100 index manages to close with gains of 102.67 points (0.24 per cent) at 43,167.76.","18 Jan, 2020 08:31am",Newspaper
Textile exports increase 4pc,The July-December figures shows growth in textile and clothing exports emanated from the value-added sector.,"18 Jan, 2020 08:33am",Newspaper
Indonesia releases no kinno import quota for Pakistan,"Usually, the quota for import of kinno is released in January every year.","18 Jan, 2020 08:29am",Newspaper
Power firms seek Re1 hike in fuel adjustment for November,"Higher electricity rates, on approval by the regulator, will be recovered from consumers in the upcoming billing month.","18 Jan, 2020 08:27am",Newspaper
Big industry output shrinks 4.61pc for eighth month,"Between July and November, the big industry output declines 5.93pc on a yearly basis.","18 Jan, 2020 08:24am",Newspaper
"SC deplores inaction of NAB, Punjab govt in public companies case","Despite earlier court orders, reports about several public companies headed by bureaucrats have not been furnished.","18 Jan, 2020 08:16am",Pakistan
AJK PM flies to Neelum as opposition threatens protest,The AJK premier assures the affected people in Surgan area of all-out support from the government.,"18 Jan, 2020 08:17am",Pakistan
Parliamentary panel finds Sindh as hub of forced conversions,PTI lawmaker says his bill on protection of religious minorities pending in NA.,"18 Jan, 2020 08:14am",Pakistan
Afghan Taliban see deal with US by end of month,Agree to reduce operations to facilitate withdrawal of forces from Afghanistan.,"18 Jan, 2020 07:59am",Newspaper
Foreign investment in treasury bills reaches record $2.2bn,The latest T-bills auction held on Jan 15 yielded $537.9 million — the highest amount for a single auction.,"18 Jan, 2020 07:57am",Newspaper
"Davos chief welcomes views of Trump, Greta Thunberg at forum",Climate activists march towards Davos carrying banners including “Let's ignore the Donalds and listen to the Gretas”.,"19 Jan, 2020 10:50pm",World
Clinical India outplay Australia to clinch ODI series,Sharma made 119 and put on a key 137-run second-wicket stand with skipper Kohli who made 89.,"19 Jan, 2020 09:55pm",Sport
Year’s first polio case reported in KP’s Lakki Marwat,The one-year-old victim was reportedly vaccinated once but test results turned up positive for Wild Polio Virus 1.,"19 Jan, 2020 09:39pm",Pakistan
Officers beaten after police disband Hong Kong democracy rally,"After police ordered gathering to disperse, masked protesters set upon a few, beating them with umbrellas and sticks.","19 Jan, 2020 09:02pm",World
"More than 80 soldiers killed in Yemen missile, drone attack","Houthi rebels attack mosque in Marib's military camp; medical source at hospital says 83 soldiers killed, 148 injured.","19 Jan, 2020 07:41pm",World
2 killed as car plunges into sea in Karachi,Danial Aziz and Muhammad Iftikhar were trapped inside the vehicle and died on the way to the hospital.,"19 Jan, 2020 08:34pm",Pakistan
Hundreds hurt as Lebanon protests turn violent,Clashes begin after protesters throw rocks and plant pots at anti-riot police guarding the road to parliament in Beirut.,"19 Jan, 2020 07:04pm",World
India says no meeting with Malaysia in Davos as palm row simmers,"“As part of a larger meeting of trade ministers they may be both together, but there's no meeting,"" says official.","19 Jan, 2020 05:35pm",World
US diplomat Alice Wells arrives in Pakistan for four-day visit,Sources say Wells' visit will be centered around talks on bilateral issues.,"19 Jan, 2020 07:32pm",World
Britain's Prince Harry and Meghan to give up royal titles,They will not use their HRH (His/Her Royal Highness) titles as they are no  working members of the Royal Family.,"19 Jan, 2020 04:36pm",World
How women have been stereotyped in Pakistani ads for the last 70 years,The Uks Resource Centre’s Diary 2020 has compiled all Pakistani advertisements to show how things were and what changed.,"19 Jan, 2020 04:30pm",Pakistan
Hank Azaria will no longer voice Apu on The Simpsons,What does this mean for the character's future on the show?,"19 Jan, 2020 03:00pm",World
Shabana Azmi is in recovery after car accident,"Javed Akhtar confirmed Azmi's condition, saying, ""There’s no serious harm done.”","19 Jan, 2020 02:35pm",World
PM Imran reiterates need for UN to intervene in Kashmir,"Remaining an inactive observer along LoC will be ""difficult"" if Indian military attacks continue, says Imran.","19 Jan, 2020 02:20pm",
Kim Kardashian has successfully completed first year of law studies,The reality star also has a documentary based on her freeing wrongfully convicted prisoners on its way.,"19 Jan, 2020 11:41am",World
Faysal Quraishi welcomes baby boy,"Meet little Farmaan Quraishi, also know as FQ!","19 Jan, 2020 10:25am",Pakistan
FICTION: BETWEEN TRAGEDY AND COMEDY LIES GENIUS,A dazzling collection by one of the best short story writers of our times combines the absurdity of a Coen brothers...,"19 Jan, 2020 08:47am",Newspaper
NON-FICTION: WHY  CHINESE HISTORY MATTERS TO THE WORLD,A translation of essays by one of the foremost Chinese writers in early 20th century adds a textured understanding to...,"19 Jan, 2020 08:44am",Newspaper
Smokers' corner: Students of a feather,"For decades, JNU has been one of India’s most politicised campuses.","19 Jan, 2020 08:43am",World
NON-FICTION: RAJ AGAINST MILITARY STATES,Ilhan Niaz’s latest book on the background dynamics of the British Raj provides valuable insights into today’s...,"19 Jan, 2020 08:41am",Newspaper
COLUMN: BETWEEN BELIEVERS AND INFIDELS,"All characters are so palpable and identifiable in the context of Pakistan’s political history and sociology, that...","19 Jan, 2020 08:35am",Newspaper
BOOKS IN BRIEF,"The language spoken in Baltistan is said to be directly descended from Old Tibetan, which was used throughout the","19 Jan, 2020 08:33am",Newspaper
The unsung (super) hero,"In Kazakhstan, Butt was the only one from Pakistan to compete against 22 nations.","19 Jan, 2020 08:28am",Sport
The death of India's liberal self-image,"Pankaj Mishra and Mirza Waheed exchange thoughts about the Babri verdict, protests and roots of the current crisis.","19 Jan, 2020 08:20am",World
Tech Talk: An ‘almost’ exit and some scale-up at KTown Rooms,Limiting the company to just an aggregation and booking platform would be wrong.,"19 Jan, 2020 10:08am",Pakistan
Sinopec to review $16bn US gas deal with Cheniere,Sinopec and Cheniere had been expected to sign the deal once a trade truce was reached between Beijing and Washington.,"19 Jan, 2020 10:14am",Newspaper
Choppy week on PSX,"In the early part of the week, investors resorted to profit-taking as political developments gripped sentiments.","19 Jan, 2020 10:16am",Newspaper
CAD shrinks 66.5pc,The major reason for the fall in current account deficit was the sharp decline in import bill.,"19 Jan, 2020 10:20am",Newspaper
A range-bound year ahead for crude,"“Global oil markets will remain well supplied this year, with a possible overhang of some 1 million bpd.”","19 Jan, 2020 10:22am",Newspaper
Cotton production declines to 8.3m bales,The PCGA notes that the production of cotton bales went down by 2.119m in the current season.,"19 Jan, 2020 10:28am",Newspaper
Uptick in non-textile exports in six months,The upward trend in non-textile products shows exports from these sectors have rebounded in the ongoing fiscal year.,"19 Jan, 2020 10:31am",Newspaper
Reliance posts record profit on consumer strength,"“We saw consistent same-store sales growth and record footfall across our stores,” Ambani says in a statement.","19 Jan, 2020 10:00am",Newspaper
The right to govern,"In order to ensure its legitimacy, a government must uphold three principles — liberty, equality and agency.","19 Jan, 2020 07:18am",Pakistan
Govt to screen Rs4.03tr investments in savings schemes,Decision comes as part of compliance with FATF recommendations.,"19 Jan, 2020 08:58am",Newspaper
Yemen’s warring factions battle over banknotes,"Houthis outlaw the use and possession of new Yemeni riyal bills, government brands the ban an act of economic vandalism.","19 Jan, 2020 08:47am",Newspaper
Pakistan has come out of toughest economic condition: PM,Imran for using digital media to portray country’s positive image.,"19 Jan, 2020 03:53pm",Pakistan
WHO arranging vaccine for districts at risk from type 2 polio,"Vaccination drives planned for this month, March and April, says official.","19 Jan, 2020 04:48pm",Pakistan
446 medicines found spurious in five years,Ministry documents show number of drugs declared spurious is decreasing every year.,"19 Jan, 2020 12:52pm",Pakistan
Firdous’ ‘symbolic blood donation’ stirs controversy,"A member of Awan's staff insists Sundas Foundation were the ones who insisted on a ""symbolic"" blood donation.","19 Jan, 2020 12:34pm",Pakistan
Dolphin man shoots shopkeeper taking him for robber in Lahore,Victim says officials opened fire as soon as they entered the shop before others intervened.,"19 Jan, 2020 12:43pm",Pakistan
Court reserves verdict on Rana Sanaullah’s plea,The former minister alleges the govt is victimising him on political grounds by registering a fake case against him.,"19 Jan, 2020 12:22pm",Pakistan
"Anti-locust pesticide sprayed on over 400,000 acres of land, court told",Court expresses resentment over non-appearance of Naushahro Feroze deputy commissioner.,"19 Jan, 2020 12:09pm",Pakistan
Situationer: GDA also losing patience as PTI finds little time to consider coalition partners’ issues,"GDA feels that if the PTI does not respond with positive frame of mind, it may become hard for it to face PPP in Sindh.","19 Jan, 2020 12:15pm",Pakistan
"SHC summons top officers of school education to explain new exam procedure, use of funds",The bench takes serious notice of use of the funds.,"19 Jan, 2020 12:17pm",Pakistan
"Four BISP officers dismissed on corruption charges, says Dr Nishtar","Monthly stipend to be raised to Rs6,000.","19 Jan, 2020 12:22pm",Pakistan
Magistrate suspended for rape of woman litigant,SHC chief justice suspends the judicial magistrate for “misconduct” and directs him to report to the high court.,"19 Jan, 2020 12:31pm",Pakistan
"Ex-major shot dead, vendor injured","Police say the suspect fired a single shot, which hit Khan as well as the fruit seller.","19 Jan, 2020 12:34pm",Pakistan
Lebanon police fire tear gas at protesters amid Beirut riots,The riots began when some protesters started throwing stones at police deployed near the parliament building.,"19 Jan, 2020 11:10am",Newspaper
"Libya oil exports blocked, raising stakes for Berlin peace summit",The move to cripple the country’s main income source was a protest against Turkey’s decision to send troops.,"19 Jan, 2020 11:12am",Newspaper
Occupied Kashmir Internet to be firewalled: report,VPNs are also being completely banned.,"19 Jan, 2020 02:03pm",Newspaper
Shabana Azmi injured in car accident,"“She is stable and under observation,” Dr Santosh Shetty, CEO of Ambani hospital is quoted as saying.","19 Jan, 2020 11:34am",Newspaper
S. Koreans among seven missing in Himalayan avalanche,"The incident occurred at an altitude of about 3,230 metres close to Annapurna base camp following heavy snowfall.","19 Jan, 2020 11:36am",Newspaper
Russian strike kills five civilians in Syria,The Syrian Observatory for Human Rights said three children were among those killed.,"19 Jan, 2020 11:37am",Newspaper
Amazon indigenous leaders accuse Brazil of ‘genocide’ policy,“We are opposed to anything that destroys the forest.”,"19 Jan, 2020 11:39am",Newspaper
Farmers angry at agri-bashing by environmentalists,"Thousands of young and old, even babies in prams, were out on the streets of Berlin.","19 Jan, 2020 11:43am",Newspaper
Pentagon restricts foreign trainee access to guns,“Going forward we will put several new policies and security procedures in place.”,"19 Jan, 2020 11:44am",Newspaper
Xi stands with Myanmar despite Rohingya genocide accusations,The Asian giant is now Myanmar’s largest investor even as distrust of its ambitions lingers among the public.,"19 Jan, 2020 11:48am",Newspaper
Humbert claims first ATP title in Auckland,The unseeded Humbert held his nerve in the deciding tie-break of his first ATP final to beat the fifth seed.,"19 Jan, 2020 10:43am",Newspaper
Zimbabwe play Sri Lanka in first home Test since 2017,The two-Test tour was only announced by the Sri Lanka Cricket earlier this week.,"19 Jan, 2020 10:46am",Newspaper
"Federer, Nadal seem sure all will be okay at Australian Open",The haze hanging over Melbourne Park lately lightened as Monday’s start of main-draw action approaches.,"19 Jan, 2020 10:51am",Newspaper
India ready for Australia ODI series decider,Indian captain Virat Kohli has tried to assure supporters it will be service as normal.,"19 Jan, 2020 10:56am",Newspaper
Pakistan launch U-19 World Cup campaign with Scotland clash today,"If Pakistan top Group ‘C’, they will take on runners-up from Group ‘D’ in the third Super League quarter-final.","19 Jan, 2020 10:58am",Newspaper
Ahsan aims to cement spot in Pakistan team,Says he has his own game-plan to retain the place in the team on performance to play the T20 World Cup.,"19 Jan, 2020 11:04am",Newspaper
De Kock leads SA fightback after Bess bags five wickets,The home side are still 291 runs behind after off spinner Bess claimed the first five South African wickets to fall.,"19 Jan, 2020 11:06am",Newspaper
