Story Heading,Story Excerpt,Timestamp,Section
Pakistan,"In Hasil Bizenjo's death, the country has lost a sane voice and a symbol of resistance",There was no mincing of words. He dared to express what others avoided saying.,"26 Aug, 2020 10:07am"
Newspaper,FY20 sees fiscal deficit at 8.1pc,Expenditures declined amid Covid-19 lockdowns.,"12 Aug, 2020 10:07am"
Pakistan,PM Imran inaugurates long-awaited Peshawar BRT project,"""This is the best metro bus project in the country,"" says the premier.","13 Aug, 2020 07:21pm"
Pakistan,"Review: Watch Churails for the catharsis, not for the politics","That said, Asim Abbasi and Mo Azmi have given so many the opportunity to feel seen and validated by a visual narrative","15 Aug, 2020 05:07pm"
Pakistan,PML-N leader opposes centre’s plan of ‘taking over’ Karachi,Says problems of Karachi could be resolved if governments gave power and resources to the people of Karachi.,"20 Aug, 2020 11:05am"
Pakistan,Population along Jhelum River evacuated amid high flood warning,Hill torrents in Dera Ghazi Khan division are also likely to develop into medium level floods.,"28 Aug, 2020 01:07pm"
World,Iran says it has detained US-based opposition leader over 2008 bomb attack,"Intelligence ministry statement cited by state television does not say how, where or when the detention took place.","01 Aug, 2020 10:50pm"
Newspaper,UAE scraps Israel boycott in new step towards normal ties,Israeli channel says bilateral trade could initially be worth $4 billion a year.,"30 Aug, 2020 10:49am"
Pakistan,'Palestinians consider Pakistan our second homeland': Embassy thanks PM Imran for 'strong response' on Israel,"""The embassy heartily appreciates the stance of the premier when answering a question about Israel.""","19 Aug, 2020 10:11pm"
Newspaper,Kuznetsova latest to withdraw from US Open,Says she will also skip the Western & Southern Open which is being held in New York this year.,"12 Aug, 2020 11:22am"
Pakistan,"Atiqa Odho opens up about liquor possession case, says all should have access to justice",Odho was herself acquitted last week in a nine-year-old case in which she was accused of carrying liquor bottles in her luggage,"26 Aug, 2020 12:43pm"
Sport,Fans urge BCCI to retire Dhoni's number 7 jersey in tribute to two-time World Cup winning captain,"There is no provision to retire jerseys in cricket, unlike in football.","16 Aug, 2020 03:43pm"
Newspaper,FBR notifies rules to access account holders’ information,Authority directs reporting financial institutions to keep record of the steps undertaken and any evidence relied upon.,"25 Aug, 2020 10:26am"
World,Indians seek out fortune tellers to fight Covid-19 blues,"Astrologers, palm readers, numerologists and tarot card readers generate hundreds of millions of dollars.","28 Aug, 2020 09:18am"
Newspaper,"Batsmen’s show will be the key for Pakistan, says Wasim","Former fast bowler says Pakistan can ""upset"" England if they score runs.","04 Aug, 2020 11:13am"
Newspaper,Poet's Corner,"Published in Dawn, Young World, August 15th, 2020","15 Aug, 2020 06:59am"
Newspaper,July sees surge in cement despatches,Local sales in north zone rise sharply as construction boom gets underway.,"05 Aug, 2020 09:18am"
Pakistan,Our identity crisis,One can imagine minions conducting raids on Lahore’s bookshops.,"03 Aug, 2020 11:05am"
,Anderson strikes against Pakistan as Fawad Alam's long wait ends with a duck,Pakistan 126-5 at stumps after a combination of rain and bad light cuts short play on the first day of the second Test.,"14 Aug, 2020 04:56pm"
Pakistan,"Money laundering: Reference filed against Shahbaz, family",Reference accuses Shahbaz of being beneficiary of assets held in the name of his family members and benamidars.,"18 Aug, 2020 11:20am"
Sport,Azhar Mahmood happy to help England bowlers,"""I want to pass on my experience — it doesn't matter whether a player is from England or Pakistan or wherever.”","30 Aug, 2020 03:33pm"
,Last 2 years were my biggest struggle as I tried to steer Pakistan towards becoming a welfare state: PM Imran,"""So many people made political parties, but I think they gave up during bad times,"" says the premier.","19 Aug, 2020 11:56am"
Pakistan,"NAB chief orders swift completion of probe against Buzdar, others",Justice Iqbal says it is NAB’s resolve to bring all corrupt elements and their cases to a logical end and recover looted money.,"26 Aug, 2020 11:06am"
Newspaper,Victims vent fury at ‘devil’ NZ mosque shooter,Tarrant expected to be the first person jailed for life without parole.,"26 Aug, 2020 12:52pm"
Pakistan,HRW urges govt to stop using NAB to detain critics,Calls for reforms to make anti-graft body independent.,"07 Aug, 2020 10:42am"
Newspaper,IT minister projects $5bn exports by FY23,Syed Amin Ul Haque says work is underway on an IT park in Karachi.,"20 Aug, 2020 10:32am"
Pakistan,NAB KP summons Fazl’s brother over ‘illegal assets’,"Inquiry is against officers/officials of the Commissionerate for Afghan Refugees, Khyber Pakhtunkhwa, and others.","22 Aug, 2020 11:39am"
World,Lebanese PM resigns along with his government over blast fallout,"At least 160 people were killed in Lebanon's worst peacetime disaster, 6,000 were wounded and about 20 remain missing.","11 Aug, 2020 09:29am"
Pakistan,Govt rushes FATF-related bill through NA panel amid opposition uproar,NA committee passes bill with a majority of nine votes to six within minutes.,"11 Aug, 2020 09:31am"
Newspaper,Sima Kamil appointed SBP deputy governor,She last held the post of president and CEO of UBL.,"26 Aug, 2020 09:40am"
World,Modi says India set to mass produce Covid-19 vaccine when scientists give go-ahead,"“Not one, not two, as many as three coronavirus vaccines are being tested in India,” says Modi in Independence Day speech.","15 Aug, 2020 01:25pm"
Pakistan,Coronavirus tests reduced in Punjab,Critics alleged that the Punjab govt has deliberately reduced tests to show less number of cases just to avoid criticism.,"01 Aug, 2020 01:18pm"
Newspaper,Lukashenko challenger makes ‘difficult decision’ to leave Belarus,Says she left out of concern for her children.,"12 Aug, 2020 10:55am"
World,Berlin Film Festival will make its acting prizes gender neutral in 2021,"The Berlin Film Festival will go ahead next February as planned despite the pandemic, its organisers also announced on Monday","25 Aug, 2020 12:01pm"
Newspaper,Growers given Rs6bn subsidy for pesticides,Sales tax subsidy on locally-manufactured trac­­tors will also be disbursed.,"12 Aug, 2020 10:20am"
World,Indian police crackdown on illegal liquor suppliers after 86 die,Police have so far arrested at least 25 people and conducted more than 100 raids across three districts.,"02 Aug, 2020 05:13pm"
World,New Zealand shooter emotionless as victims' families address sentencing hearing,He could be the first person in New Zealand to receive a term of life in prison without parole.,"24 Aug, 2020 03:32pm"
World,India's Modi to lay Hindu temple foundations at site of Babri Masjid,The Babri Masjid stood on the site for almost 500 years until it was demolished by Hindu zealots in 1992.,"04 Aug, 2020 07:42pm"
World,WHO decries 'vast global gap' in funds needed to fight coronavirus,"“It is never too late to turn the pandemic around,"" says WHO chief.","10 Aug, 2020 06:59pm"
Pakistan,Officials involved in fraud must face dismissal: SC,Apex court sets aside service tribunal’s ‘lenient’ order in land scam.,"30 Aug, 2020 09:07am"
Pakistan,SOPs for educational institutions issued,Body temperature of students will be checked with a thermal gun and a separate health logbook will be prepared for every student.,"12 Aug, 2020 11:48am"
Newspaper,Reflections: Embrace the opportunities,‘Appreciation and remembrance are two vital tools that can advance our progress in life.’ — Wisdom Kwashie Mensah,"15 Aug, 2020 06:59am"
Pakistan,ECP refuses to share PTI accounts details with party’s dissident,Akbar S. Babar says why should a simple audit of accounts take over two years and yet remain inconclusive defies logic.,"09 Aug, 2020 09:28am"
Newspaper,Amnesty blames Delhi police for ‘grave abuses’ during riots,"Six months on, there has been no investigation into the role of the police in the unrest, says organisation.","29 Aug, 2020 08:17am"
Pakistan,Rains hamper business activity in Karachi,Korangi Association of Trade and Industry president says only 20 per cent of the labour marked their attendance.,"26 Aug, 2020 10:28am"
Newspaper,The weekly weird,"Deep-sea, light-absorbing fish discovered","15 Aug, 2020 06:59am"
Business,Celebrations by PTI cabinet members do not commensurate with a meek show on the ground,The downside is that even the ongoing fiscal year is not expected to be much better.,"24 Aug, 2020 10:20am"
Newspaper,Iran hails ‘constructive’ talks with visiting IAEA chief,Rafael Mariano Grossi’s visit comes more than two years after Trump pulled out of a 2015 landmark international agreement.,"26 Aug, 2020 10:52am"
Newspaper,"Stocks settle over 40,000 level in outgoing week",Market pundits expect trend to remain positive as smart lockdown is eased from about the entire economy from Aug 8-10.,"09 Aug, 2020 10:14am"
Newspaper,Trump’s media pugilist Kellyanne Conway steps down,"Conway, 53, who has been at Trump’s side since day one, says she is stepping down to focus on her family.","25 Aug, 2020 10:26am"
Newspaper,Current account posts $424m surplus in July,"“Strong turnaround is due to continued recovery in exports and record high remittances,” says SBP.","25 Aug, 2020 10:13am"
Pakistan,Karachi to Dubai: What it’s like to travel by air during a pandemic,Travelling for business or for pleasure? Stick to necessity.,"01 Sep, 2020 10:32am"
Newspaper,Election triumph gives Rajapaksas stronger grip on Sri Lanka,Rajapaksas’ Sri Lanka Podujana Party won 145 seats in Wednesday’s election.,"08 Aug, 2020 09:46am"
Pakistan,"PML-N workers, police clash outside NAB office in Lahore before Maryam's hearing","Maryam alleges police fired tear gas, pelted stones; NAB says she ""displayed hooliganism in an organised manner through workers"".","12 Aug, 2020 08:09am"
Pakistan,Navy moot reviews geostrategic environment,Navy chief emphasises need for strengthening maritime security and effectively responding to any aggression against Pakistan.,"27 Aug, 2020 09:36am"
Newspaper,"US wants to eliminate Chinese apps from stores, says Pompeo","US government will seek to limit the ability of Chinese service providers to collect, store and process sensitive data, he says.","07 Aug, 2020 11:10am"
Pakistan,Risk of locust migration subsides,Food minister says NLCC teams working in a coordinated way for the eradication of desert locust in Pakistan.,"29 Aug, 2020 09:29am"
Newspaper,"Malaysia’s former minister, wife face graft charges",Lim Guan Eng says the accusations against him and his wife are “baseless and politically motivated”.,"12 Aug, 2020 10:49am"
Pakistan,"Modi devouring Kashmir thanks to ‘failed’ foreign policy, says PPP leader","“Qureshi is the most [failed] foreign minister of a thoroughly failed govt in the history of Pakistan,” claims Chandio.","03 Aug, 2020 08:47am"
Newspaper,Cook-it-yourself: Microwave mug brownie,"When talking about cravings, we invariably think of something sweet, most likely of chocolate.","15 Aug, 2020 06:59am"
Newspaper,"PSX closes shortened week with 1,650-point gains","Analyst at JS Global says bullish week has taken ""cumulative returns to a staggering 16.5pc during brief period"".","01 Aug, 2020 09:38am"
Pakistan,"UN, UAE bodies promise support for refugees, Pakistani women artisans",The women will not only be trained but also be given monthly stipends to support their family while they are working.,"29 Aug, 2020 09:31am"
Pakistan,Cynthia’s plea against Rehman Malik dismissed,Police report says Ritchie had not produced any evidence to corroborate allegations of rape or harassment.,"06 Aug, 2020 08:41am"
Newspaper,Samsung to set up smartphone assembly in Pakistan,Minister for Industries says Samsung Pakistan appreciates govt policies.,"22 Aug, 2020 10:11am"
Pakistan,Momal Sheikh is now a mama to a baby girl,This is the Yaariyan star's second child,"31 Aug, 2020 03:59pm"
Newspaper,PCB mulling to hold remaining PSL ties in October,PCB could not hold the last knockout round of the PSL-5 due to Covid-19 pandemic.,"22 Aug, 2020 10:30am"
Pakistan,NA passes two more FATF-related bills,"PML-N's Khawaja Asif says PML-N ""neither blackmailing [government] nor seeking any NRO"".","25 Aug, 2020 08:11am"
Pakistan,PML-N quizzes govt over funding for ambitious Ravi project,Attaullah Tarar says PTI regime picked up PML-N’s dropped project just to hoodwink the public.,"09 Aug, 2020 08:45am"
Pakistan,Ex-serviceman appointed PSM chief,Retired Brig Shujah Hassan has been appointed for one year with immediate effect and until further orders.,"08 Aug, 2020 03:36pm"
Pakistan,Killer of blasphemy accused sent to jail,"The police produced the suspected killer, a resident of Gulabad area, in the anti-terrorism court amid strict security measures.","04 Aug, 2020 11:59am"
Newspaper,‘Pakistan should benefit from emergency trade relaxations’,"Successful temporary policies may eventually convert into permanent ones, says FPCCI vice president.","19 Aug, 2020 10:26am"
Pakistan,Britain delivers 40 more crop sprayers,"NLCC concerned at presence of locusts in India’s Rajasthan, Gujarat areas.","25 Aug, 2020 09:29am"
Newspaper,Australian cricketers get approval for six-match England tour,The Australian line-up will play four warm-up matches in Derby before shifting to Southampton for three Twenty20 Internationals.,"16 Aug, 2020 11:19am"
Pakistan,Maryam says ‘attackers’ intended serious harm to her,Shehbaz Sharif says the current government has sadly turned politics into a revenge drive.,"13 Aug, 2020 11:32am"
Pakistan,Millions of smiles in the time of Corona,The true story of how 10 million meals reached those who need it the most in Pakistan.,"14 Aug, 2020 08:00am"
Pakistan,KP CM asked to appoint a provincial officer as chief secretary,Provincial Civil Service Officers Association says postings on provincial posts is the constitutional right of provincial service.,"19 Aug, 2020 11:20am"
Pakistan,Critter compost: Pakistan plans to use locusts to nourish crops,Project aims to test ways of killing and using voracious pests for benefit of local communities.,"05 Aug, 2020 10:09am"
Pakistan,"Two held for beating up BRT guards, more arrests to follow",Police say authorities have sought action against corridor trespassers.,"15 Aug, 2020 11:53am"
Newspaper,Lebanon president rejects global probe into port blast,President Michel Aoun says a missile or negligence could have been responsible .,"08 Aug, 2020 11:07am"
Pakistan,Palestine envoy challenges seizure of his vehicle in IHC,Rabei questions show-cause notice issued to him by FBR.,"20 Aug, 2020 09:42am"
Pakistan,Women journalists demand protection from 'vicious' social media attacks by 'people linked to govt',"Demand of the govt to ""immediately restrain its members from repeatedly targeting women in the media"".","12 Aug, 2020 06:16pm"
Pakistan,PPP objects to liquor case against Buzdar,PPP leader says NAB is trying to prove Buzdar as a “liquor seller” instead of holding him accountable for 'mega corruption'.,"07 Aug, 2020 10:30am"
Pakistan,Senate move to block outsiders’ appointment as judges of IHC,Voting on resolution seeking concrete steps for making Urdu official language deferred.,"25 Aug, 2020 09:14am"
Pakistan,Minister says FO let down Kashmiris,Mazari regrets that the FO is still following ‘obsolete and uni-dimensional’ approach towards the Kashmir issue.,"16 Aug, 2020 08:10am"
Pakistan,CCPO blames PML-N for violence outside NAB Lahore office,"In report submitted to Punjab CM, CCPO describes PML-N workers' conduct as ""hooliganism"".","15 Aug, 2020 11:33am"
World,Britney Spears wants her dad to stop controlling her business and private affairs,The pop stars wants him to be removed in a major change to her 12-year court-appointed conservator,"20 Aug, 2020 10:38am"
Pakistan,Death toll in Balochistan rain-related incidents rises,Balochistan government has released Rs350 million to PDMA for launching rehabilitation and relief work.,"11 Aug, 2020 10:09am"
Pakistan,10 Keenjhar Lake drowning victims buried amid heart-rending scenes,Thatta police get four-day remand of boatman; activities at the lake suspended.,"19 Aug, 2020 11:18am"
Sport,Banton hits out before rain ends 1st England-Pakistan T20,Tom Banton's exit left England 109-3 and sparked a collapse that saw the hosts lose four wickets for 14 runs.,"29 Aug, 2020 03:48pm"
World,"Biden, Harris lash Trump at historic first appearance as running mates","Harris says America has been hard-hit by the pandemic due to ""Trump's failure to take it seriously from the start"".","13 Aug, 2020 01:43pm"
Pakistan,Parties seek written deal before opposition conference,PML-N’s secretary general Ahsan Iqbal dispels impression that there is disunity in the opposition’s ranks.,"30 Aug, 2020 08:33am"
Pakistan,"In light of reducing Covid-19 cases, govt announces reopening of restaurants, gyms and cinemas","""Educational institutions will open from September 15, but a final review will be carried out on September 7,"" says Asad Umar.","07 Aug, 2020 08:43am"
Pakistan,ML-I the biggest Railways project in 160 years: minister,"Project will employ 150,000 people, increase train speed and reduce accidents, Sheikh Rashid says.","07 Aug, 2020 12:09pm"
Pakistan,Starved Pakistan fans finally get live cricket back,"A virus, a pandemic and a lockdown later, we stand on the cusp of seeing our Babars and our Shaheens play competitive cricket.","04 Aug, 2020 01:54pm"
Newspaper,Nadal to skip US Open due to Covid-19 concerns,"""For the time being I rather not travel,” says Nadal.","06 Aug, 2020 11:01am"
Pakistan,Monsoon floods expose blockages in Karachi's drains — and politics,"With three parties dominating Karachi's three tiers of govt, real solutions to its problems are often lost in a war of words.","13 Aug, 2020 09:39am"
Pakistan,KP cabinet okays law amendment for ASI recruitment quota,Regular quota of five per cent in the ASI recruitment had been fixed for the children of police martyrs.,"19 Aug, 2020 11:13am"
Newspaper,Story Time: Greed isn’t good,Astudent asked his teacher; “What is greed?”,"01 Aug, 2020 05:38am"
Prism,BJP sees August 5 as a Hindu conquest of Muslims in India and Kashmir,What happened on August 5 last year has significantly altered Kashmir's political landscape.,"06 Aug, 2020 08:59am"
Pakistan,Centre-Sindh body for Karachi betterment holds first meeting,"Work to remove ""soft"" encroachments from city’s drains to begin tomorrow.","23 Aug, 2020 08:19am"
Newspaper,Unusual movement of share price alarms Hum Network,"PSX, regulator urged to probe matter.","12 Aug, 2020 08:51am"
Pakistan,"Thousands of illegal migrants jailed in Iran, Pakistan told","Levies Force official says Pakistan received more than 1,000 illegal immigrants from Iran during last week.","18 Aug, 2020 09:32am"
Pakistan,"Ignoring safety guidelines may lead to rise in Covid-19 cases, experts warn",Majority of the people all across the country have stopped wearing face masks outside their homes.,"16 Aug, 2020 11:47am"
Pakistan,"Ahmadi man, sons booked over Eid sacrifice in Toba Tek Singh","No arrests have been made so far, police say an investigation was underway.","17 Aug, 2020 10:43am"
Newspaper,"Protesters swarm into Belarus capital, briefly approach Lukashenko’s residence",Minsk's streets turn red and white as a flood of demonstrators carry flags symbolising their opposition to Lukashenko.,"24 Aug, 2020 10:25am"
Pakistan,Hamza Ali Abbasi and Naimal Khawar Abbasi celebrate first anniversary,"Safe to say, little munchkin Mustafa Abbasi stole the show!","26 Aug, 2020 10:51pm"
Pakistan,Pindi plans ‘micro lockdown’ in three areas after increase in Covid-19 cases,"Final decision on localised lockdowns in Chur Chowk, Sara-i-Kala and Bahria Town Phase VIII to be made tomorrow.","23 Aug, 2020 11:49am"
Newspaper,First Israel-Emirates commercial flight set for Monday,Israel's National Security Advisor Meir Ben Shabbat will be leading the “professional delegation”.,"29 Aug, 2020 10:32am"
Pakistan,HEC seeks time for reply to plea of students facing connectivity issues,"Guidelines for online classes have created a non-level playing field for students, says petition in IHC.","22 Aug, 2020 12:04pm"
Newspaper,The weekly weird,‘Walking’ sharks discovered in Australia,"01 Aug, 2020 05:38am"
World,"North Macedonia police find 148 migrants, including 81 Pakistanis, in trucks","Despite border closures, trafficking networks remain active, ferrying migrants  to more prosperous countries in the EU.","12 Aug, 2020 08:14pm"
Pakistan,"Bicycles, classic cars, warships — Azadi celebrations on all fronts in Karachi",City witnesses array of activities and events marking Independence Day.,"15 Aug, 2020 11:29am"
Pakistan,Resolution in Punjab Assembly for including minority heroes in school curriculum,"Resolution urges govt to ""encourage Pakistan's minority community by including minority heroes"" in the curriculum.","11 Aug, 2020 10:50am"
World,"One year on, India's lockdowns ruin occupied Kashmir's economy",“We’ve not earned a single penny for a year now.”,"02 Aug, 2020 04:34pm"
Newspaper,Rs1bn disbursed under Kamyab Jawan Programme,"At least 30 per cent of total disbursements given to women, says Usman Dar.","19 Aug, 2020 10:31am"
Newspaper,World Athletics set Russia August deadline to pay fine,Extends freeze on giving Russian athletes permission to compete as authorised neutral athletes in intl events until money is paid.,"01 Aug, 2020 10:54am"
World,"Trump order targets Chinese internet giants TikTok, WeChat",US president signs executive orders giving Americans 45 days to stop doing business with the Chinese platforms.,"07 Aug, 2020 05:18pm"
Newspaper,Protesters in Belarus rally against disputed presidential poll,European Union leaders have announced they will hold an emergency video summit on Belarus.,"19 Aug, 2020 08:53am"
Pakistan,Women's rights activists urge govt to rethink Ali Zafar's Pride of Performance Award,"""It is most unfortunate that organisations fighting for women's rights are usurping other's rights,"" says Zafar's legal counsel.","20 Aug, 2020 09:28pm"
Pakistan,Senators pay tribute to colleague Hasil Bizenjo,"“Mir Hasil Bizenjo has left behind a huge gap in progressive politics,"" says PPP's Sherry Rehman.","22 Aug, 2020 09:55am"
Sport,"Quitting Pakistan captaincy never crossed my mind, says Azhar",Azhar Ali is under fire over his form and leadership during their 1-0 series defeat in England.,"26 Aug, 2020 02:32pm"
World,Indian anti-CAA protest organiser now arrested for involvement in Delhi riots: report,Sharjeel Imam arrested under Unlawful Activities Prevention Act.,"26 Aug, 2020 04:38pm"
Pakistan,Batting legend Zaheer Abbas becomes sixth Pakistani cricketer to be inducted into ICC Hall of Fame,"""I am excited to be in the midst of other illustrious cricketers,"" he says.","23 Aug, 2020 03:58pm"
Newspaper,What went wrong with online qurbani,"With the e-commerce industry already lacking trust, such bad experiences are only going to make things worse .","10 Aug, 2020 08:20am"
Newspaper,China celebrates completion of satellite navigation system,It could rival the US Global Positioning System (GPS) and significantly boost China's security and geopolitical clout.,"01 Aug, 2020 10:37am"
Pakistan,"Balochistan govt extends 'smart lockdown' till August 17, says virus threat 'still exists'",The province has not reported any Covid-19 death for over 10 days.,"03 Aug, 2020 02:27pm"
Pakistan,Khaled Anam wants PM Imran to know that Karachiites are 'alone' in this time of crisis,Anam said the current moment is a time of crisis and Karachiites find themselves alone in it.,"29 Aug, 2020 11:12am"
Pakistan,SC bars govt from using words offensive to persons with disabilities,Judgement says every person is entitled to rights without any distinction.,"16 Aug, 2020 08:22am"
Newspaper,Comment: Shan writes his script as Root loses the plot,Shan Masood never lost sight of the big picture.,"07 Aug, 2020 11:38am"
Pakistan,Pakistan strongly condemns desecration of Quran in Sweden and Norway,"""Ensuring respect for religious beliefs of others is a collective responsibility, absolutely critical for global peace,"" says FO.","31 Aug, 2020 09:35am"
Prism,"Fighting Covid and polio: How the 1166 helpline is working to counter misinformation, address fears","1166 receives all sorts of calls, from requests of sending a polio team to the caller's area to whether the vaccine is halal.","20 Aug, 2020 12:03pm"
Pakistan,Provinces told to take ulema on board to ensure SOPs’ implementation,UN says about 40pc of transmission can occur through spittle by people while speaking.,"25 Aug, 2020 09:26am"
Pakistan,"PTI, PML-N trade barbs over Nawaz’s treatment abroad",Yasmin Rashid complains PML-N playing foul” in the name of treatment of Nawaz Sharif.,"24 Aug, 2020 11:34am"
Pakistan,"Breakaway faction, splinter group join TTP","TTP and the hitherto splinter groups, including the two Ahrars, are believed to be based in Afghanistan’s eastern provinces.","18 Aug, 2020 09:25am"
Pakistan,Pemra fines Neo News Rs0.5 million for airing Khalilur Rehman's abusive remarks,Authority's complaints council notes the channel failed to observe an effective delay mechanism during the programme.,"21 Aug, 2020 05:01pm"
Newspaper,Sonia Gandhi offers to resign as Congress leader,Her request has been rejected by the party’s top decision-making body.,"25 Aug, 2020 10:53am"
Newspaper,"Security officials were wrongly appointed, says US body",Government Accountability Office says it has asked the DHS inspector general to review the situation.,"16 Aug, 2020 11:04am"
Newspaper,Hong Kong tycoon Jimmy Lai arrested under security law,He has been one of the most prominent democracy activists in the Chinese-ruled city and an ardent critic of Beijing.,"11 Aug, 2020 09:24am"
Newspaper,Rogers stuns Serena at Top Seed Open,Serena had not lost to a player outside the top 100 since falling to France’s Razzano in the first round of 2012 French Open.,"16 Aug, 2020 11:24am"
Pakistan,Antimicrobial resistance one of the biggest public health threats in the world: NIH head,Antibiotic resistance occurs when bacteria develops the ability to defeat drugs designed to kill them.,"21 Aug, 2020 12:44pm"
World,FM Qureshi arrives in China for ‘very important’ two-day visit,"""I am hopeful that my meeting with Foreign Minster Wang Yi will prove to be beneficial for both countries,"" says Qureshi.","20 Aug, 2020 10:53pm"
Newspaper,PML-Q for ‘cautious’ diplomacy with Saudi Arabia,PML-Q leaders question FO’s diplomacy for ignoring the nature of the country’s relations with Saudi Arabia.,"14 Aug, 2020 12:07pm"
Pakistan,Surf's up for 9-year-old Venus Baloch,"Venus is the youngest student at the Ocean Surf School in Iran. “I started surfing when I was eight,” she reveals.","24 Aug, 2020 02:55pm"
Pakistan,Jinnah helped create a new state but its citizens could not uphold its values,There should be serious introspection on the relationship between the Pakistani state and society.,"28 Aug, 2020 10:20am"
Newspaper,Changes in the Muslim world,"For the ordinary Muslim, visualising politics separately from religion is not an easy task.","23 Aug, 2020 10:05am"
Newspaper,Art Corner,"Published in Dawn, Young World, August 15th, 2020","15 Aug, 2020 06:59am"
Pakistan,Rs231m graft case filed against SBCA director belonging to MQM and wife,NAB says inquiry against Adil Umer Siddiqui was upgraded to investigation last year.,"26 Aug, 2020 10:56am"
Newspaper,US links aid to Lebanon with reforms,FBI agents to arrive in country at the invitation of Lebanon to help investigate what led to the explosion.,"16 Aug, 2020 11:07am"
Newspaper,"Pakistan shortlist Naseem, Haider for England T20s",The 17-year-old Naseem has been a regular feature in Test cricket while Haider has been included after his debut in PSL V.,"22 Aug, 2020 10:46am"
Sport,Questions surround Messi's future amid Barcelona chaos,"The team's biggest star has a contract with Barcelona until 2021, but he hasn't been hiding his dissatisfaction with the club.","18 Aug, 2020 04:15pm"
Pakistan,Aerial spray to eliminate locusts in Tharparkar begins,"ABout 400 hectares cleared on first day, says ministry of food security.","06 Aug, 2020 11:36am"
Pakistan,"Irked by Sindh govt’s performance, SC hands over cleaning of all Karachi drains to NDMA","CJP says Karachi has turned into a goth; AG says centre considering constitutional, legal options to fix city’s woes.","13 Aug, 2020 11:39am"
Pakistan,Proposed law to protect medics from violence in KP hospitals,Latest spree of violent incidents in hospitals prompt govt to renew efforts to pass legislation.,"20 Aug, 2020 11:28am"
Pakistan,PM urges people to take precautions during Muharram,Lauds Tiger Force volunteers for their support in containing spread of virus.,"10 Aug, 2020 09:14am"
Pakistan,IHC paves way for terror suspect’s extradition to US,Condition for IO of requesting country to personally appear before magistrate for cross-examination set aside by division bench.,"19 Aug, 2020 10:53am"
Pakistan,Martyred army soldier laid to rest in Battagram,Indian troops resorted to unprovoked firing on Wednesday in Nakyal sector along the LoC.,"07 Aug, 2020 12:00pm"
Newspaper,Ship with imported wheat arrives,Food minister announces a futuristic approach to increase wheat production by ten per cent in the country.,"27 Aug, 2020 10:31am"
Sport,PCB launches CAS appeal against Umar Akmal's reduced ban for anti-corruption breach,Board says the decision to file an appeal was made following a review of the independent adjudicator's order.,"10 Aug, 2020 08:16pm"
Pakistan,Contempt petition filed in SC against Bahria Town management,PBC representatives express hope NAB chairman will consider tendering his resignation voluntarily.,"17 Sep, 2020 08:44am"
Pakistan,Sindh CM shows up at KE office amid continued power outages as 8 more die in rain-related incidents,Many key roads in the city still flooded; Sindh govt declares all districts of Karachi and 14 others as calamity-affected.,"29 Aug, 2020 11:32pm"
Newspaper,Pension system: private or non-profit?,An individual account–based system cannot transition into a lifelong income solution. Nor can it overcome behavioural pitfalls.,"17 Aug, 2020 08:49am"
Pakistan,"SOPs’ rampant violations: Punjab commissioners, RPOs warned of second wave of Covid",Govt takes notice of relaxed attitude towards SOPs' enforcement.,"14 Aug, 2020 12:17pm"
Newspaper,World Bank appoints director for Pakistan,Najy Benhassine most recently served in the Middle East and North Africa.,"04 Aug, 2020 10:05am"
Newspaper,China warns US against ‘playing with fire’ over Taiwan visit,"US health chief criticises China’s handling of pandemic, visits shrine of former Taiwan president hated by the Communist Party.","13 Aug, 2020 10:12am"
Newspaper,Anderson edges closer to magical mark as Pakistan dig in,"Pakistan ends day on 100-2, still requiring 210 runs to make England bat again.","25 Aug, 2020 08:43am"
Pakistan,Malik Riaz’s son-in-law acquitted in six cases on Rs9.5bn plea bargain,"Undertakes to mortgage his six properties and pay Rs4bn in one case, Rs170m in another and Rs37m in third case to NAB in 3 years.","25 Aug, 2020 08:39am"
Pakistan,SC lambastes Islamabad police chief over report on Matiullah Jan kidnapping,"""You can no longer just write letters. Officers have to move actively,"" CJP Gulzar Ahmed tells capital police.","06 Aug, 2020 08:51pm"
Newspaper,British Museum shifts founder’s bust over slavery links,"“Dedication to truthfulness is crucial, when we face our own history,” says museum's director.","26 Aug, 2020 10:53am"
Newspaper,Art Corner,"Published in Dawn, Young World, August 22nd, 2020","22 Aug, 2020 06:56am"
Pakistan,"Met dept issues urban flooding alert for Karachi, Hyderabad during upcoming monsoon spell",Department has predicted a monsoon spell in Sindh and parts of Balochistan from Thursday to Saturday.,"03 Aug, 2020 08:11pm"
Pakistan,Capital police to strengthen relations with community,Open kutchery held at Islamabad's Bhara Kahu police station.,"17 Aug, 2020 11:00am"
Pakistan,Govt challenges SHC decision on sugar inquiry body,"SHC quashed the report which otherwise imposed no penalty nor resulted in any adverse action on its own, the petition argues.","28 Aug, 2020 01:08pm"
Newspaper,Accidental cargo: how an unscheduled port visit led to catastrophe in Beirut,Stockpile stored in Beirut's port arrived seven years ago on a ship that should never have stopped there.,"07 Aug, 2020 09:57am"
Newspaper,Story Time: The mysterious floating island,"Once upon a time in a remote Russian village, where everyone was having a nice and beautiful day.","29 Aug, 2020 06:55am"
Newspaper,"US, UK call for prompt polls in Hong Kong",Foreign ministers of five countries say they are “gravely concerned by Hong Kong govt’s unjust disqualification of candidates”.,"10 Aug, 2020 09:41am"
