iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PAK,Pakistan,9/21/2021,1221261,0,2842,27135,0,67.571,5178.678,0,12.051,115.064,0,0.287,18950039,46231,81.892,0.2,54483,0.235,0.0457,21.9,tests performed,,,,,,726616,,,,,3081,437308,0.185,58.02,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,9/22/2021,1221261,0,2842,27135,0,67.571,5178.678,0,12.051,115.064,0,0.287,19001178,51139,82.113,0.221,53641,0.232,0.0447,22.4,tests performed,76141484,56229457,25493964,,,754887,32.29,23.84,10.81,,3201,447407,0.19,58,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,9/23/2021,1221261,0,2842,27135,0,67.571,5178.678,0,12.051,115.064,0,0.287,19049329,48151,82.321,0.208,52371,0.226,0.0439,22.8,tests performed,,,,,,786895,,,,,3337,452376,0.192,58,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,9/24/2021,1221261,0,2842,27135,0,67.571,5178.678,0,12.051,115.064,0,0.287,19102117,52788,82.549,0.228,51680,0.223,0.0432,23.1,tests performed,,,,,,644523,,,,,2733,351378,0.149,58,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,9/25/2021,1221261,0,2842,27135,0,67.571,5178.678,0,12.051,115.064,0,0.287,19147075,44958,82.744,0.194,49949,0.216,0.0424,23.6,tests performed,,,,,,681053,,,,,2888,364563,0.155,58,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,9/26/2021,1236888,15627,2232.429,27524,389,55.571,5244.943,66.265,9.466,116.714,1.65,0.236,19191787,44712,82.937,0.193,48475,0.209,0.0425,23.5,tests performed,,,,,,717584,,,,,3043,377747,0.16,49.66,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,9/27/2021,1236888,0,2232.429,27524,0,55.571,5244.943,0,9.466,116.714,0,0.236,19240519,48732,83.148,0.211,48102,0.208,0.0413,24.2,tests performed,79533208,57897219,27331678,,,670870,33.73,24.55,11.59,,2845,343813,0.146,49.6,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,9/28/2021,1236888,0,2232.429,27524,0,55.571,5244.943,0,9.466,116.714,0,0.236,19284635,44116,83.338,0.191,47799,0.207,0.0393,25.5,tests performed,80508569,58405873,27405873,,975361,717038,34.14,24.77,11.62,,3041,363697,0.154,49.6,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,9/29/2021,1236888,0,2232.429,27524,0,55.571,5244.943,0,9.466,116.714,0,0.236,19333471,48836,83.549,0.211,47470,0.205,0.0377,26.5,tests performed,,,,,,789711,,,,,3349,393725,0.167,49.6,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,9/30/2021,1236888,0,2232.429,27524,0,55.571,5244.943,0,9.466,116.714,0,0.236,19386106,52635,83.777,0.227,48111,0.208,0.0348,28.8,tests performed,82830350,59565195,29054821,,,858646,35.12,25.26,12.32,,3641,428884,0.182,49.55,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/1/2021,1236888,0,2232.429,27524,0,55.571,5244.943,0,9.466,116.714,0,0.236,,,,,47773,0.206,0.0338,29.6,tests performed,,,,,,897465,,,,,3806,451726,0.192,46.78,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/2/2021,1236888,0,2232.429,27524,0,55.571,5244.943,0,9.466,116.714,0,0.236,19486951,,84.213,,48554,0.21,0.0329,30.4,tests performed,,,,,,936283,,,,,3970,474569,0.201,46.78,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/3/2021,1248202,11314,1616.286,27831,307,43.857,5292.919,47.976,6.854,118.016,1.302,0.186,,,,,49537,0.214,0.0315,31.7,tests performed,,,,,,975102,,,,,4135,497411,0.211,46.78,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/4/2021,1248202,0,1616.286,27831,0,43.857,5292.919,0,6.854,118.016,0,0.186,19590145,,84.658,,49947,0.216,0.031,32.3,tests performed,86630655,61538995,31020211,,,1013921,36.74,26.1,13.15,,4299,520254,0.221,46.72,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/5/2021,1248202,0,1616.286,27831,0,43.857,5292.919,0,6.854,118.016,0,0.186,19639052,48907,84.87,0.211,50631,0.219,0.0296,33.8,tests performed,87741079,62076090,31632731,,1110424,1033216,37.21,26.32,13.41,,4381,524317,0.222,46.7,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/6/2021,1248202,0,1616.286,27831,0,43.857,5292.919,0,6.854,118.016,0,0.186,19685529,46477,85.071,0.201,50294,0.217,0.029,34.5,tests performed,,,,,,1008703,,,,,4277,510840,0.217,46.7,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/7/2021,1248202,0,1616.286,27831,0,43.857,5292.919,0,6.854,118.016,0,0.186,19736872,51343,85.293,0.222,50109,0.217,0.0276,36.2,tests performed,89719686,63046740,32723061,,,984191,38.05,26.73,13.88,,4173,497364,0.211,46.66,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/8/2021,1248202,0,1616.286,27831,0,43.857,5292.919,0,6.854,118.016,0,0.186,19782491,45619,85.49,0.197,49423,0.214,0.026,38.5,tests performed,,,,,,951234,,,,,4034,477485,0.202,46.66,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/9/2021,1248202,0,1616.286,27831,0,43.857,5292.919,0,6.854,118.016,0,0.186,19827048,44557,85.682,0.193,48585,0.21,0.024,41.7,tests performed,,,,,,918277,,,,,3894,457606,0.194,46.66,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/10/2021,1257188,8986,1283.714,28087,256,36.571,5331.024,38.105,5.444,119.101,1.086,0.155,19867632,40584,85.858,0.175,47012,0.203,0.0231,43.2,tests performed,,,,,,885320,,,,,3754,437727,0.186,46.66,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/11/2021,1257188,0,1283.714,28087,0,36.571,5331.024,0,5.444,119.101,0,0.155,19911021,43389,86.045,0.188,45839,0.198,0.0218,45.9,tests performed,92597193,64463928,34299139,,,852363,39.27,27.34,14.54,,3614,417848,0.177,46.07,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/12/2021,1257188,0,1283.714,28087,0,36.571,5331.024,0,5.444,119.101,0,0.155,19953497,42476,86.229,0.184,44921,0.194,0.0216,46.2,tests performed,93551193,64947702,34809848,,954000,830016,39.67,27.54,14.76,,3520,410230,0.174,48.82,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/13/2021,1257188,0,1283.714,28087,0,36.571,5331.024,0,5.444,119.101,0,0.155,19997075,43578,86.417,0.188,44507,0.192,0.0204,49,tests performed,,,,,,778982,,,,,3303,387907,0.164,48.82,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/14/2021,1257188,0,1283.714,28087,0,36.571,5331.024,0,5.444,119.101,0,0.155,20045009,47934,86.624,0.207,44020,0.19,0.0212,47.1,tests performed,,,,,,727948,,,,,3087,365584,0.155,48.82,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/15/2021,1257188,0,1283.714,28087,0,36.571,5331.024,0,5.444,119.101,0,0.155,20098599,53590,86.856,0.232,45158,0.195,0.0205,48.8,tests performed,,,,,,715475,,,,,3034,361978,0.153,48.82,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/16/2021,1257188,0,1283.714,28087,0,36.571,5331.024,0,5.444,119.101,0,0.155,,,,,45332,0.196,0.0201,49.8,tests performed,,,,,,703002,,,,,2981,358373,0.152,48.82,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/17/2021,1263664,6476,925.143,28252,165,23.571,5358.485,27.461,3.923,119.801,0.7,0.1,,,,,46074,0.199,0.0189,53,tests performed,,,,,,690528,,,,,2928,354768,0.15,43.73,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/18/2021,1263664,0,925.143,28252,0,23.571,5358.485,0,3.923,119.801,0,0.1,20235921,,87.449,,46414,0.201,0.0185,54.1,tests performed,,,,,,678055,,,,,2875,351163,0.149,43.73,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/19/2021,1263664,0,925.143,28252,0,23.571,5358.485,0,3.923,119.801,0,0.1,20279697,43776,87.638,0.189,46600,0.201,0.017,58.9,tests performed,,,,,,632064,,,,,2680,329061,0.14,43.73,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/20/2021,1263664,0,925.143,28252,0,23.571,5358.485,0,3.923,119.801,0,0.1,20321823,42126,87.82,0.182,46393,0.2,0.0158,63.2,tests performed,98607708,67580193,37468751,,,632064,41.81,28.66,15.89,,2680,329061,0.14,43.6,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/21/2021,1263664,0,925.143,28252,0,23.571,5358.485,0,3.923,119.801,0,0.1,20366157,44334,88.012,0.192,45878,0.198,0.0144,69.5,tests performed,99335067,67956040,37855681,,727359,645678,42.12,28.82,16.05,,2738,335745,0.142,43.59,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/22/2021,1263664,0,925.143,28252,0,23.571,5358.485,0,3.923,119.801,0,0.1,20405357,39200,88.181,0.169,43823,0.189,0.014,71.7,tests performed,,,,,,655861,,,,,2781,339481,0.144,43.59,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/23/2021,1263664,0,925.143,28252,0,23.571,5358.485,0,3.923,119.801,0,0.1,,,,,43191,0.187,0.0137,72.8,tests performed,100741762,68666464,38596890,,,666044,42.72,29.12,16.37,,2824,343217,0.146,43.55,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/24/2021,1267945,4281,611.571,28359,107,15.286,5376.638,18.153,2.593,120.254,0.454,0.065,20488058,,88.539,,42559,0.184,0.0141,71.2,tests performed,,,,,,638901,,,,,2709,328334,0.139,43.55,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/25/2021,1267945,0,611.571,28359,0,15.286,5376.638,0,2.593,120.254,0,0.065,20530153,42095,88.721,0.182,42033,0.182,0.0141,70.8,tests performed,,,,,,611758,,,,,2594,313451,0.133,43.55,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/26/2021,1267945,0,611.571,28359,0,15.286,5376.638,0,2.593,120.254,0,0.065,20572249,42096,88.903,0.182,41793,0.181,0.0141,71,tests performed,102067945,69341110,39303110,,,584614,43.28,29.4,16.67,,2479,298568,0.127,37.96,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/27/2021,1267945,0,611.571,28359,0,15.286,5376.638,0,2.593,120.254,0,0.065,20610681,38432,89.069,0.166,41265,0.178,0.0145,68.8,tests performed,,,,,,597623,,,,,2534,308555,0.131,37.96,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/28/2021,1267945,0,611.571,28359,0,15.286,5376.638,0,2.593,120.254,0,0.065,20660167,49486,89.283,0.214,42001,0.182,0.0146,68.5,tests performed,103514198,70139040,40016932,,,597019,43.89,29.74,16.97,,2532,311857,0.132,37.92,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/29/2021,1267945,0,611.571,28359,0,15.286,5376.638,0,2.593,120.254,0,0.065,20705288,45121,89.478,0.195,42847,0.185,0.0147,68.2,tests performed,,,,,,581102,,,,,2464,303586,0.129,37.92,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/30/2021,1267945,0,611.571,28359,0,15.286,5376.638,0,2.593,120.254,0,0.065,,,,,43345,0.187,0.015,66.8,tests performed,,,,,,565186,,,,,2397,295316,0.125,37.92,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,10/31/2021,1272345,4400,628.571,28439,80,11.429,5395.296,18.658,2.665,120.594,0.339,0.048,,,,,43843,0.189,0.0141,70.9,tests performed,,,,,,586596,,,,,2487,305663,0.13,37.92,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/1/2021,1272345,0,628.571,28439,0,11.429,5395.296,0,2.665,120.594,0,0.048,20839791,,90.059,,44234,0.191,0.0136,73.5,tests performed,105881931,71328306,41319385,,,608007,44.9,30.25,17.52,,2578,316011,0.134,42.96,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/2/2021,1272345,0,628.571,28439,0,11.429,5395.296,0,2.665,120.594,0,0.048,20879087,39296,90.229,0.17,43834,0.189,0.0139,72.1,tests performed,106984156,71907993,41902093,,1102225,702316,45.37,30.49,17.77,,2978,366698,0.155,42.94,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/3/2021,1272345,0,628.571,28439,0,11.429,5395.296,0,2.665,120.594,0,0.048,20923001,43914,90.418,0.19,44617,0.193,0.0132,75.6,tests performed,,,,,,784928,,,,,3328,410257,0.174,42.94,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/4/2021,1272345,0,628.571,28439,0,11.429,5395.296,0,2.665,120.594,0,0.048,20966900,43899,90.608,0.19,43819,0.189,0.013,77,tests performed,109586984,73315751,43231870,,,867541,46.47,31.09,18.33,,3679,453816,0.192,42.87,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/5/2021,1272345,0,628.571,28439,0,11.429,5395.296,0,2.665,120.594,0,0.048,21011048,44148,90.799,0.191,43680,0.189,0.0127,78.5,tests performed,110800576,73979036,43849554,,1213592,956349,46.98,31.37,18.59,,4055,506097,0.215,42.84,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/6/2021,1272345,0,628.571,28439,0,11.429,5395.296,0,2.665,120.594,0,0.048,21057966,46918,91.002,0.203,43978,0.19,0.0118,84.7,tests performed,,,,,,955136,,,,,4050,509494,0.216,42.84,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/7/2021,1276240,3895,556.429,28518,79,11.286,5411.813,16.516,2.359,120.929,0.335,0.048,21101314,43348,91.189,0.187,43765,0.189,0.0118,85.1,tests performed,111967455,74621225,44431071,,,953922,47.48,31.64,18.84,,4045,512891,0.217,42.82,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/8/2021,1276240,0,556.429,28518,0,11.286,5411.813,0,2.359,120.929,0,0.048,21143023,41709,91.369,0.18,43319,0.187,0.0117,85.6,tests performed,113188078,75278560,45084862,,1220623,1043735,48,31.92,19.12,,4426,564322,0.239,42.79,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/9/2021,1276240,0,556.429,28518,0,11.286,5411.813,0,2.359,120.929,0,0.048,21185396,42373,91.552,0.183,43758,0.189,0.0115,86.6,tests performed,114891170,76139355,45986932,,1703092,1129573,48.72,32.29,19.5,,4790,604480,0.256,42.74,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/10/2021,1276240,0,556.429,28518,0,11.286,5411.813,0,2.359,120.929,0,0.048,21231524,46128,91.752,0.199,44075,0.19,0.0116,85.9,tests performed,116131086,76784188,46660734,,1239916,1120788,49.24,32.56,19.79,,4753,596045,0.253,42.71,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/11/2021,1276240,0,556.429,28518,0,11.286,5411.813,0,2.359,120.929,0,0.048,21280406,48882,91.963,0.211,44787,0.194,0.0111,90.4,tests performed,117243931,77343569,47231914,,1112845,1093850,49.72,32.8,20.03,,4638,575403,0.244,42.68,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/12/2021,1276240,0,556.429,28518,0,11.286,5411.813,0,2.359,120.929,0,0.048,21318930,38524,92.129,0.166,43983,0.19,0.0102,98.3,tests performed,118333360,77877215,47804912,,1089429,1076112,50.18,33.02,20.27,,4563,556883,0.236,42.66,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/13/2021,1276240,0,556.429,28518,0,11.286,5411.813,0,2.359,120.929,0,0.048,,,,,42047,0.182,0.009,110.6,tests performed,,,,,,1042951,,,,,4423,535160,0.227,42.66,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/14/2021,1279373,3133,447.571,28595,77,11,5425.098,13.285,1.898,121.255,0.327,0.047,,,,,40621,0.176,0.0096,104.7,tests performed,119035991,78215285,48185021,,,1009791,50.48,33.17,20.43,,4282,513437,0.218,42.64,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/15/2021,1279373,0,447.571,28595,0,11,5425.098,0,1.898,121.255,0,0.047,21419025,,92.562,,39429,0.17,0.0092,109,tests performed,119436714,78406714,48408374,,400723,892662,50.65,33.25,20.53,,3785,446879,0.189,42.63,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/16/2021,1279373,0,447.571,28595,0,11,5425.098,0,1.898,121.255,0,0.047,21452460,33435,92.706,0.144,38152,0.165,0.0084,118.8,tests performed,119738546,78534263,48600660,,301832,692482,50.77,33.3,20.61,,2936,342130,0.145,42.62,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/17/2021,1279373,0,447.571,28595,0,11,5425.098,0,1.898,121.255,0,0.047,,,,,36786,0.159,0.008,124.3,tests performed,120003443,78654489,48749422,,264897,553194,50.89,33.35,20.67,,2346,267186,0.113,42.61,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/18/2021,1279373,0,447.571,28595,0,11,5425.098,0,1.898,121.255,0,0.047,21525597,,93.022,,35027,0.151,0.0086,116.9,tests performed,120233579,78747199,48890845,,230136,427093,50.98,33.39,20.73,,1811,200519,0.085,42.61,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/19/2021,1279373,0,447.571,28595,0,11,5425.098,0,1.898,121.255,0,0.047,21565738,40141,93.196,0.173,35258,0.152,0.0089,112.9,tests performed,120448598,78845170,49010906,,215019,302177,51.08,33.43,20.78,,1281,138279,0.059,42.6,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/20/2021,1279373,0,447.571,28595,0,11,5425.098,0,1.898,121.255,0,0.047,,,,,36150,0.156,0.0099,101.3,tests performed,,,,,,285786,,,,,1212,132587,0.056,42.6,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/21/2021,1281559,2186,312.286,28655,60,8.571,5434.368,9.27,1.324,121.51,0.254,0.036,21644957,,93.538,,37042,0.16,0.0089,111.8,tests performed,,,,,,269395,,,,,1142,126895,0.054,42.6,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/22/2021,1281559,0,312.286,28655,0,8.571,5434.368,0,1.324,121.51,0,0.036,,,,,37467,0.162,0.0092,108.5,tests performed,121158338,79232745,49343712,,,245946,51.38,33.6,20.92,,1043,118004,0.05,42.59,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/23/2021,1281559,0,312.286,28655,0,8.571,5434.368,0,1.324,121.51,0,0.036,21717637,,93.852,,37882,0.164,0.0094,106.2,tests performed,121470994,79407984,49483995,,312656,247493,51.51,33.67,20.98,,1049,124817,0.053,42.58,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/24/2021,1281559,0,312.286,28655,0,8.571,5434.368,0,1.324,121.51,0,0.036,21755675,38038,94.017,0.164,38092,0.165,0.009,111.1,tests performed,121777985,79587750,49613535,,306991,253506,51.64,33.75,21.04,,1075,133323,0.057,42.57,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/25/2021,1281559,0,312.286,28655,0,8.571,5434.368,0,1.324,121.51,0,0.036,21796915,41240,94.195,0.178,38760,0.168,0.0082,121.4,tests performed,,,,,,259289,,,,,1099,142609,0.06,42.57,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/26/2021,1281559,0,312.286,28655,0,8.571,5434.368,0,1.324,121.51,0,0.036,21832091,35176,94.347,0.152,38050,0.164,0.0087,114.5,tests performed,122319215,79903178,49844419,,,267231,51.87,33.88,21.14,,1133,151144,0.064,42.56,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/27/2021,1281559,0,312.286,28655,0,8.571,5434.368,0,1.324,121.51,0,0.036,21876689,44598,94.54,0.193,38763,0.168,0.0085,117.1,tests performed,,,,,,250738,,,,,1063,139533,0.059,42.56,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/28/2021,1283886,2327,332.429,28704,49,7,5444.235,9.867,1.41,121.717,0.208,0.03,,,,,38299,0.166,0.0081,123.5,tests performed,122561478,79999013,49954582,,,234246,51.97,33.92,21.18,,993,127923,0.054,42.56,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/29/2021,1283886,0,332.429,28704,0,7,5444.235,0,1.41,121.717,0,0.03,,,,,38302,0.166,0.0087,115.1,tests performed,123032063,80284860,50184100,,470585,267675,52.17,34.04,21.28,,1135,150302,0.064,40.69,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
PAK,Pakistan,11/30/2021,1283886,0,332.429,28704,0,7,5444.235,0,1.41,121.717,0,0.03,21985775,,95.011,,38305,0.166,0.0089,112,tests performed,,,,,,296027,,,,,1255,160619,0.068,40.69,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557,235824864,,,,
